date,season,month,area,anomaly
1978-05-01,Spring,May,NH,-0.06
1979-05-01,Spring,May,NH,0.01
1980-05-01,Spring,May,NH,0.25
1981-05-01,Spring,May,NH,0.18
1982-05-01,Spring,May,NH,0.09
1983-05-01,Spring,May,NH,0.05
1984-05-01,Spring,May,NH,0.23
1985-05-01,Spring,May,NH,0.08
1986-05-01,Spring,May,NH,0.19
1987-05-01,Spring,May,NH,0.23
1988-05-01,Spring,May,NH,0.43
1989-05-01,Spring,May,NH,0.22
1990-05-01,Spring,May,NH,0.50
1991-05-01,Spring,May,NH,0.33
1992-05-01,Spring,May,NH,0.19
1993-05-01,Spring,May,NH,0.32
1994-05-01,Spring,May,NH,0.39
1995-05-01,Spring,May,NH,0.41
1996-05-01,Spring,May,NH,0.35
1997-05-01,Spring,May,NH,0.42
1998-05-01,Spring,May,NH,0.66
1999-05-01,Spring,May,NH,0.36
2000-05-01,Spring,May,NH,0.55
2001-05-01,Spring,May,NH,0.69
2002-05-01,Spring,May,NH,0.52
2003-05-01,Spring,May,NH,0.71
2004-05-01,Spring,May,NH,0.52
2005-05-01,Spring,May,NH,0.77
2006-05-01,Spring,May,NH,0.75
2007-05-01,Spring,May,NH,0.72
2008-05-01,Spring,May,NH,0.60
2009-05-01,Spring,May,NH,0.66
2010-05-01,Spring,May,NH,0.93
2011-05-01,Spring,May,NH,0.65
2012-05-01,Spring,May,NH,0.96
2013-05-01,Spring,May,NH,0.77
2014-05-01,Spring,May,NH,0.89
2015-05-01,Spring,May,NH,1.04
2016-05-01,Spring,May,NH,1.11
2017-05-01,Spring,May,NH,0.92
2018-05-01,Spring,May,NH,1.00
2019-05-01,Spring,May,NH,0.98
2020-05-01,Spring,May,NH,1.27
2021-05-01,Spring,May,NH,1.03
2022-05-01,Spring,May,NH,1.01
2023-05-01,Spring,May,NH,1.11
1880-05-01,Spring,May,SH,-0.12
1881-05-01,Spring,May,SH,0.09
1882-05-01,Spring,May,SH,-0.04
1883-05-01,Spring,May,SH,-0.10
1884-05-01,Spring,May,SH,-0.31
1885-05-01,Spring,May,SH,-0.32
1886-05-01,Spring,May,SH,-0.15
1887-05-01,Spring,May,SH,-0.35
1888-05-01,Spring,May,SH,-0.29
1889-05-01,Spring,May,SH,0.02
1890-05-01,Spring,May,SH,-0.43
1891-05-01,Spring,May,SH,-0.17
1892-05-01,Spring,May,SH,-0.23
1893-05-01,Spring,May,SH,-0.23
1894-05-01,Spring,May,SH,-0.37
1895-05-01,Spring,May,SH,-0.26
1896-05-01,Spring,May,SH,-0.15
1897-05-01,Spring,May,SH,-0.16
1898-05-01,Spring,May,SH,-0.33
1899-05-01,Spring,May,SH,-0.23
1900-05-01,Spring,May,SH,-0.13
1901-05-01,Spring,May,SH,-0.19
1902-05-01,Spring,May,SH,-0.25
1903-05-01,Spring,May,SH,-0.36
1904-05-01,Spring,May,SH,-0.60
1905-05-01,Spring,May,SH,-0.29
1906-05-01,Spring,May,SH,-0.27
1907-05-01,Spring,May,SH,-0.34
1908-05-01,Spring,May,SH,-0.46
1909-05-01,Spring,May,SH,-0.59
1910-05-01,Spring,May,SH,-0.38
1911-05-01,Spring,May,SH,-0.59
1912-05-01,Spring,May,SH,-0.28
1913-05-01,Spring,May,SH,-0.32
1914-05-01,Spring,May,SH,-0.22
1915-05-01,Spring,May,SH,-0.09
1916-05-01,Spring,May,SH,-0.33
1917-05-01,Spring,May,SH,-0.38
1918-05-01,Spring,May,SH,-0.37
1919-05-01,Spring,May,SH,-0.13
1920-05-01,Spring,May,SH,-0.32
1921-05-01,Spring,May,SH,-0.35
1922-05-01,Spring,May,SH,-0.47
1923-05-01,Spring,May,SH,-0.28
1924-05-01,Spring,May,SH,-0.29
1925-05-01,Spring,May,SH,-0.36
1926-05-01,Spring,May,SH,-0.22
1927-05-01,Spring,May,SH,-0.37
1928-05-01,Spring,May,SH,-0.41
1929-05-01,Spring,May,SH,-0.48
1930-05-01,Spring,May,SH,-0.28
1931-05-01,Spring,May,SH,-0.22
1932-05-01,Spring,May,SH,-0.24
1933-05-01,Spring,May,SH,-0.31
1934-05-01,Spring,May,SH,-0.27
1935-05-01,Spring,May,SH,-0.28
1936-05-01,Spring,May,SH,-0.31
1937-05-01,Spring,May,SH,-0.23
1938-05-01,Spring,May,SH,-0.22
1939-05-01,Spring,May,SH,-0.10
1940-05-01,Spring,May,SH,0.07
1941-05-01,Spring,May,SH,0.13
1942-05-01,Spring,May,SH,0.06
1943-05-01,Spring,May,SH,-0.10
1944-05-01,Spring,May,SH,0.14
1945-05-01,Spring,May,SH,0.04
1946-05-01,Spring,May,SH,-0.17
1947-05-01,Spring,May,SH,-0.09
1948-05-01,Spring,May,SH,-0.17
1949-05-01,Spring,May,SH,-0.20
1950-05-01,Spring,May,SH,-0.19
1951-05-01,Spring,May,SH,-0.18
1952-05-01,Spring,May,SH,-0.19
1953-05-01,Spring,May,SH,-0.01
1954-05-01,Spring,May,SH,-0.33
1955-05-01,Spring,May,SH,-0.29
1956-05-01,Spring,May,SH,-0.29
1957-05-01,Spring,May,SH,0.23
1958-05-01,Spring,May,SH,0.00
1959-05-01,Spring,May,SH,0.05
1960-05-01,Spring,May,SH,-0.19
1961-05-01,Spring,May,SH,0.18
1962-05-01,Spring,May,SH,-0.15
1963-05-01,Spring,May,SH,-0.07
1964-05-01,Spring,May,SH,-0.39
1965-05-01,Spring,May,SH,-0.10
1966-05-01,Spring,May,SH,-0.19
1967-05-01,Spring,May,SH,0.04
1968-05-01,Spring,May,SH,-0.22
1969-05-01,Spring,May,SH,0.26
1970-05-01,Spring,May,SH,-0.06
1971-05-01,Spring,May,SH,0.01
1972-05-01,Spring,May,SH,0.09
1973-05-01,Spring,May,SH,0.36
1974-05-01,Spring,May,SH,0.11
1975-05-01,Spring,May,SH,0.32
1976-05-01,Spring,May,SH,-0.16
1977-05-01,Spring,May,SH,0.42
1978-05-01,Spring,May,SH,0.24
1979-05-01,Spring,May,SH,0.07
1980-05-01,Spring,May,SH,0.44
1981-05-01,Spring,May,SH,0.31
1982-05-01,Spring,May,SH,0.26
1983-05-01,Spring,May,SH,0.63
1984-05-01,Spring,May,SH,0.42
1985-05-01,Spring,May,SH,0.20
1986-05-01,Spring,May,SH,0.23
1987-05-01,Spring,May,SH,0.29
1988-05-01,Spring,May,SH,0.45
1989-05-01,Spring,May,SH,0.12
1990-05-01,Spring,May,SH,0.41
1991-05-01,Spring,May,SH,0.36
1992-05-01,Spring,May,SH,0.44
1993-05-01,Spring,May,SH,0.25
1994-05-01,Spring,May,SH,0.17
1995-05-01,Spring,May,SH,0.14
1996-05-01,Spring,May,SH,0.20
1997-05-01,Spring,May,SH,0.27
1998-05-01,Spring,May,SH,0.70
1999-05-01,Spring,May,SH,0.17
2000-05-01,Spring,May,SH,0.17
2001-05-01,Spring,May,SH,0.46
2002-05-01,Spring,May,SH,0.77
2003-05-01,Spring,May,SH,0.50
2004-05-01,Spring,May,SH,0.22
2005-05-01,Spring,May,SH,0.49
2006-05-01,Spring,May,SH,0.20
2007-05-01,Spring,May,SH,0.65
2008-05-01,Spring,May,SH,0.38
2009-05-01,Spring,May,SH,0.65
2010-05-01,Spring,May,SH,0.58
2011-05-01,Spring,May,SH,0.41
2012-05-01,Spring,May,SH,0.59
2013-05-01,Spring,May,SH,0.44
2014-05-01,Spring,May,SH,0.82
2015-05-01,Spring,May,SH,0.56
2016-05-01,Spring,May,SH,0.79
2017-05-01,Spring,May,SH,0.90
2018-05-01,Spring,May,SH,0.64
2019-05-01,Spring,May,SH,0.72
2020-05-01,Spring,May,SH,0.76
2021-05-01,Spring,May,SH,0.53
2022-05-01,Spring,May,SH,0.66
2023-05-01,Spring,May,SH,0.75
1880-06-01,Summer,Jun,NH,-0.17
1881-06-01,Summer,Jun,NH,-0.34
1882-06-01,Summer,Jun,NH,-0.31
1883-06-01,Summer,Jun,NH,-0.14
1884-06-01,Summer,Jun,NH,-0.42
1885-06-01,Summer,Jun,NH,-0.45
1886-06-01,Summer,Jun,NH,-0.38
1887-06-01,Summer,Jun,NH,-0.21
1888-06-01,Summer,Jun,NH,-0.03
1889-06-01,Summer,Jun,NH,-0.07
1890-06-01,Summer,Jun,NH,-0.16
1891-06-01,Summer,Jun,NH,-0.13
1892-06-01,Summer,Jun,NH,-0.06
1893-06-01,Summer,Jun,NH,-0.20
1894-06-01,Summer,Jun,NH,-0.41
1895-06-01,Summer,Jun,NH,-0.21
1896-06-01,Summer,Jun,NH,0.08
1897-06-01,Summer,Jun,NH,-0.06
1898-06-01,Summer,Jun,NH,-0.08
1899-06-01,Summer,Jun,NH,-0.35
1900-06-01,Summer,Jun,NH,-0.09
1901-06-01,Summer,Jun,NH,0.02
1902-06-01,Summer,Jun,NH,-0.35
1903-06-01,Summer,Jun,NH,-0.43
1904-06-01,Summer,Jun,NH,-0.48
1905-06-01,Summer,Jun,NH,-0.27
1906-06-01,Summer,Jun,NH,-0.10
1907-06-01,Summer,Jun,NH,-0.50
1908-06-01,Summer,Jun,NH,-0.29
1909-06-01,Summer,Jun,NH,-0.51
1910-06-01,Summer,Jun,NH,-0.44
1911-06-01,Summer,Jun,NH,-0.33
1912-06-01,Summer,Jun,NH,-0.13
1913-06-01,Summer,Jun,NH,-0.48
1914-06-01,Summer,Jun,NH,-0.22
1915-06-01,Summer,Jun,NH,-0.12
1916-06-01,Summer,Jun,NH,-0.50
1917-06-01,Summer,Jun,NH,-0.48
1918-06-01,Summer,Jun,NH,-0.45
1919-06-01,Summer,Jun,NH,-0.39
1920-06-01,Summer,Jun,NH,-0.25
1921-06-01,Summer,Jun,NH,-0.14
1922-06-01,Summer,Jun,NH,-0.15
1923-06-01,Summer,Jun,NH,-0.23
1924-06-01,Summer,Jun,NH,-0.18
1925-06-01,Summer,Jun,NH,-0.24
1926-06-01,Summer,Jun,NH,-0.19
1927-06-01,Summer,Jun,NH,-0.13
1928-06-01,Summer,Jun,NH,-0.31
1929-06-01,Summer,Jun,NH,-0.39
1930-06-01,Summer,Jun,NH,-0.11
1931-06-01,Summer,Jun,NH,0.15
1932-06-01,Summer,Jun,NH,-0.13
1933-06-01,Summer,Jun,NH,-0.31
1934-06-01,Summer,Jun,NH,0.00
1935-06-01,Summer,Jun,NH,-0.14
1936-06-01,Summer,Jun,NH,0.05
1937-06-01,Summer,Jun,NH,0.15
1938-06-01,Summer,Jun,NH,-0.06
1939-06-01,Summer,Jun,NH,0.01
1940-06-01,Summer,Jun,NH,0.17
1941-06-01,Summer,Jun,NH,0.21
1942-06-01,Summer,Jun,NH,0.11
1943-06-01,Summer,Jun,NH,-0.06
1944-06-01,Summer,Jun,NH,0.18
1945-06-01,Summer,Jun,NH,0.08
1946-06-01,Summer,Jun,NH,-0.05
1947-06-01,Summer,Jun,NH,0.01
1948-06-01,Summer,Jun,NH,0.05
1949-06-01,Summer,Jun,NH,-0.20
1950-06-01,Summer,Jun,NH,-0.06
1951-06-01,Summer,Jun,NH,-0.02
1952-06-01,Summer,Jun,NH,0.16
1953-06-01,Summer,Jun,NH,0.25
1954-06-01,Summer,Jun,NH,-0.04
1955-06-01,Summer,Jun,NH,-0.10
1956-06-01,Summer,Jun,NH,-0.20
1957-06-01,Summer,Jun,NH,0.12
1958-06-01,Summer,Jun,NH,0.05
1959-06-01,Summer,Jun,NH,0.14
1960-06-01,Summer,Jun,NH,0.18
1961-06-01,Summer,Jun,NH,0.18
1962-06-01,Summer,Jun,NH,-0.13
1963-06-01,Summer,Jun,NH,-0.04
1964-06-01,Summer,Jun,NH,-0.09
1965-06-01,Summer,Jun,NH,-0.20
1966-06-01,Summer,Jun,NH,0.06
1967-06-01,Summer,Jun,NH,-0.06
1968-06-01,Summer,Jun,NH,-0.05
1969-06-01,Summer,Jun,NH,-0.04
1970-06-01,Summer,Jun,NH,0.01
1971-06-01,Summer,Jun,NH,-0.14
1972-06-01,Summer,Jun,NH,-0.10
1973-06-01,Summer,Jun,NH,0.16
1974-06-01,Summer,Jun,NH,-0.18
1975-06-01,Summer,Jun,NH,-0.08
1976-06-01,Summer,Jun,NH,-0.20
1977-06-01,Summer,Jun,NH,0.22
1978-06-01,Summer,Jun,NH,-0.14
1979-06-01,Summer,Jun,NH,0.07
1980-06-01,Summer,Jun,NH,0.19
1981-06-01,Summer,Jun,NH,0.27
1982-06-01,Summer,Jun,NH,0.01
1983-06-01,Summer,Jun,NH,0.11
1984-06-01,Summer,Jun,NH,0.09
1985-06-01,Summer,Jun,NH,0.00
1986-06-01,Summer,Jun,NH,0.14
1987-06-01,Summer,Jun,NH,0.16
1988-06-01,Summer,Jun,NH,0.40
1989-06-01,Summer,Jun,NH,0.24
1990-06-01,Summer,Jun,NH,0.47
1991-06-01,Summer,Jun,NH,0.47
1992-06-01,Summer,Jun,NH,0.04
1993-06-01,Summer,Jun,NH,0.22
1994-06-01,Summer,Jun,NH,0.41
1995-06-01,Summer,Jun,NH,0.50
1996-06-01,Summer,Jun,NH,0.25
1997-06-01,Summer,Jun,NH,0.49
1998-06-01,Summer,Jun,NH,0.73
1999-06-01,Summer,Jun,NH,0.35
2000-06-01,Summer,Jun,NH,0.44
2001-06-01,Summer,Jun,NH,0.51
2002-06-01,Summer,Jun,NH,0.68
2003-06-01,Summer,Jun,NH,0.54
2004-06-01,Summer,Jun,NH,0.47
2005-06-01,Summer,Jun,NH,0.79
2006-06-01,Summer,Jun,NH,0.81
2007-06-01,Summer,Jun,NH,0.65
2008-06-01,Summer,Jun,NH,0.61
2009-06-01,Summer,Jun,NH,0.68
2010-06-01,Summer,Jun,NH,0.84
2011-06-01,Summer,Jun,NH,0.75
2012-06-01,Summer,Jun,NH,0.94
2013-06-01,Summer,Jun,NH,0.77
2014-06-01,Summer,Jun,NH,0.81
2015-06-01,Summer,Jun,NH,1.04
2016-06-01,Summer,Jun,NH,1.11
2017-06-01,Summer,Jun,NH,0.92
2018-06-01,Summer,Jun,NH,0.85
2019-06-01,Summer,Jun,NH,1.19
2020-06-01,Summer,Jun,NH,1.13
2021-06-01,Summer,Jun,NH,1.20
2022-06-01,Summer,Jun,NH,1.12
2023-06-01,Summer,Jun,NH,1.17
1880-06-01,Summer,Jun,SH,-0.24
1881-06-01,Summer,Jun,SH,-0.05
1882-06-01,Summer,Jun,SH,-0.15
1883-06-01,Summer,Jun,SH,-0.02
1884-06-01,Summer,Jun,SH,-0.29
1885-06-01,Summer,Jun,SH,-0.42
1886-06-01,Summer,Jun,SH,-0.31
1887-06-01,Summer,Jun,SH,-0.27
1888-06-01,Summer,Jun,SH,-0.31
1889-06-01,Summer,Jun,SH,-0.13
1890-06-01,Summer,Jun,SH,-0.33
1891-06-01,Summer,Jun,SH,-0.28
1892-06-01,Summer,Jun,SH,-0.38
1893-06-01,Summer,Jun,SH,-0.32
1894-06-01,Summer,Jun,SH,-0.41
1895-06-01,Summer,Jun,SH,-0.22
1896-06-01,Summer,Jun,SH,-0.29
1897-06-01,Summer,Jun,SH,-0.16
1898-06-01,Summer,Jun,SH,-0.30
1899-06-01,Summer,Jun,SH,-0.28
1900-06-01,Summer,Jun,SH,-0.09
1901-06-01,Summer,Jun,SH,-0.24
1902-06-01,Summer,Jun,SH,-0.23
1903-06-01,Summer,Jun,SH,-0.39
1904-06-01,Summer,Jun,SH,-0.48
1905-06-01,Summer,Jun,SH,-0.27
1906-06-01,Summer,Jun,SH,-0.27
1907-06-01,Summer,Jun,SH,-0.32
1908-06-01,Summer,Jun,SH,-0.46
1909-06-01,Summer,Jun,SH,-0.52
1910-06-01,Summer,Jun,SH,-0.32
1911-06-01,Summer,Jun,SH,-0.66
1912-06-01,Summer,Jun,SH,-0.32
1913-06-01,Summer,Jun,SH,-0.39
1914-06-01,Summer,Jun,SH,-0.27
1915-06-01,Summer,Jun,SH,-0.29
1916-06-01,Summer,Jun,SH,-0.47
1917-06-01,Summer,Jun,SH,-0.39
1918-06-01,Summer,Jun,SH,-0.28
1919-06-01,Summer,Jun,SH,-0.31
1920-06-01,Summer,Jun,SH,-0.44
1921-06-01,Summer,Jun,SH,-0.38
1922-06-01,Summer,Jun,SH,-0.45
1923-06-01,Summer,Jun,SH,-0.34
1924-06-01,Summer,Jun,SH,-0.32
1925-06-01,Summer,Jun,SH,-0.38
1926-06-01,Summer,Jun,SH,-0.29
1927-06-01,Summer,Jun,SH,-0.40
1928-06-01,Summer,Jun,SH,-0.44
1929-06-01,Summer,Jun,SH,-0.47
1930-06-01,Summer,Jun,SH,-0.32
1931-06-01,Summer,Jun,SH,-0.29
1932-06-01,Summer,Jun,SH,-0.41
1933-06-01,Summer,Jun,SH,-0.36
1934-06-01,Summer,Jun,SH,-0.27
1935-06-01,Summer,Jun,SH,-0.38
1936-06-01,Summer,Jun,SH,-0.47
1937-06-01,Summer,Jun,SH,-0.23
1938-06-01,Summer,Jun,SH,-0.28
1939-06-01,Summer,Jun,SH,-0.14
1940-06-01,Summer,Jun,SH,0.07
1941-06-01,Summer,Jun,SH,0.08
1942-06-01,Summer,Jun,SH,0.00
1943-06-01,Summer,Jun,SH,-0.04
1944-06-01,Summer,Jun,SH,0.17
1945-06-01,Summer,Jun,SH,-0.05
1946-06-01,Summer,Jun,SH,-0.37
1947-06-01,Summer,Jun,SH,-0.03
1948-06-01,Summer,Jun,SH,-0.15
1949-06-01,Summer,Jun,SH,-0.34
1950-06-01,Summer,Jun,SH,-0.05
1951-06-01,Summer,Jun,SH,-0.11
1952-06-01,Summer,Jun,SH,-0.22
1953-06-01,Summer,Jun,SH,-0.01
1954-06-01,Summer,Jun,SH,-0.34
1955-06-01,Summer,Jun,SH,-0.19
1956-06-01,Summer,Jun,SH,-0.13
1957-06-01,Summer,Jun,SH,0.19
1958-06-01,Summer,Jun,SH,-0.20
1959-06-01,Summer,Jun,SH,-0.08
1960-06-01,Summer,Jun,SH,-0.26
1961-06-01,Summer,Jun,SH,0.05
1962-06-01,Summer,Jun,SH,0.19
1963-06-01,Summer,Jun,SH,0.13
1964-06-01,Summer,Jun,SH,0.01
1965-06-01,Summer,Jun,SH,0.04
1966-06-01,Summer,Jun,SH,-0.04
1967-06-01,Summer,Jun,SH,-0.10
1968-06-01,Summer,Jun,SH,-0.14
1969-06-01,Summer,Jun,SH,0.11
1970-06-01,Summer,Jun,SH,-0.06
1971-06-01,Summer,Jun,SH,-0.20
1972-06-01,Summer,Jun,SH,0.18
1973-06-01,Summer,Jun,SH,0.21
1974-06-01,Summer,Jun,SH,0.08
1975-06-01,Summer,Jun,SH,0.05
1976-06-01,Summer,Jun,SH,-0.05
1977-06-01,Summer,Jun,SH,0.31
1978-06-01,Summer,Jun,SH,0.11
1979-06-01,Summer,Jun,SH,0.20
1980-06-01,Summer,Jun,SH,0.23
1981-06-01,Summer,Jun,SH,0.30
1982-06-01,Summer,Jun,SH,0.11
1983-06-01,Summer,Jun,SH,0.35
1984-06-01,Summer,Jun,SH,-0.03
1985-06-01,Summer,Jun,SH,0.29
1986-06-01,Summer,Jun,SH,0.11
1987-06-01,Summer,Jun,SH,0.53
1988-06-01,Summer,Jun,SH,0.40
1989-06-01,Summer,Jun,SH,0.06
1990-06-01,Summer,Jun,SH,0.28
1991-06-01,Summer,Jun,SH,0.59
1992-06-01,Summer,Jun,SH,0.47
1993-06-01,Summer,Jun,SH,0.24
1994-06-01,Summer,Jun,SH,0.45
1995-06-01,Summer,Jun,SH,0.36
1996-06-01,Summer,Jun,SH,0.33
1997-06-01,Summer,Jun,SH,0.60
1998-06-01,Summer,Jun,SH,0.82
1999-06-01,Summer,Jun,SH,0.37
2000-06-01,Summer,Jun,SH,0.36
2001-06-01,Summer,Jun,SH,0.52
2002-06-01,Summer,Jun,SH,0.39
2003-06-01,Summer,Jun,SH,0.42
2004-06-01,Summer,Jun,SH,0.41
2005-06-01,Summer,Jun,SH,0.51
2006-06-01,Summer,Jun,SH,0.51
2007-06-01,Summer,Jun,SH,0.57
2008-06-01,Summer,Jun,SH,0.36
2009-06-01,Summer,Jun,SH,0.62
2010-06-01,Summer,Jun,SH,0.52
2011-06-01,Summer,Jun,SH,0.49
2012-06-01,Summer,Jun,SH,0.35
2013-06-01,Summer,Jun,SH,0.61
2014-06-01,Summer,Jun,SH,0.54
2015-06-01,Summer,Jun,SH,0.58
2016-06-01,Summer,Jun,SH,0.49
2017-06-01,Summer,Jun,SH,0.52
2018-06-01,Summer,Jun,SH,0.68
2019-06-01,Summer,Jun,SH,0.62
2020-06-01,Summer,Jun,SH,0.71
2021-06-01,Summer,Jun,SH,0.48
2022-06-01,Summer,Jun,SH,0.71
2023-06-01,Summer,Jun,SH,0.98
1880-07-01,Summer,Jul,NH,-0.19
1881-07-01,Summer,Jul,NH,0.07
1882-07-01,Summer,Jul,NH,-0.29
1883-07-01,Summer,Jul,NH,-0.04
1884-07-01,Summer,Jul,NH,-0.42
1885-07-01,Summer,Jul,NH,-0.34
1886-07-01,Summer,Jul,NH,-0.15
1887-07-01,Summer,Jul,NH,-0.25
1888-07-01,Summer,Jul,NH,-0.01
1889-07-01,Summer,Jul,NH,-0.09
1890-07-01,Summer,Jul,NH,-0.24
1891-07-01,Summer,Jul,NH,-0.13
1892-07-01,Summer,Jul,NH,-0.38
1893-07-01,Summer,Jul,NH,-0.14
1894-07-01,Summer,Jul,NH,-0.21
1895-07-01,Summer,Jul,NH,-0.19
1896-07-01,Summer,Jul,NH,0.00
1897-07-01,Summer,Jul,NH,0.05
1898-07-01,Summer,Jul,NH,-0.13
1899-07-01,Summer,Jul,NH,-0.17
1900-07-01,Summer,Jul,NH,-0.11
1901-07-01,Summer,Jul,NH,0.02
1902-07-01,Summer,Jul,NH,-0.32
1903-07-01,Summer,Jul,NH,-0.42
1904-07-01,Summer,Jul,NH,-0.59
1905-07-01,Summer,Jul,NH,-0.20
1906-07-01,Summer,Jul,NH,-0.25
1907-07-01,Summer,Jul,NH,-0.39
1908-07-01,Summer,Jul,NH,-0.34
1909-07-01,Summer,Jul,NH,-0.44
1910-07-01,Summer,Jul,NH,-0.37
1911-07-01,Summer,Jul,NH,-0.36
1912-07-01,Summer,Jul,NH,-0.51
1913-07-01,Summer,Jul,NH,-0.51
1914-07-01,Summer,Jul,NH,-0.33
1915-07-01,Summer,Jul,NH,-0.09
1916-07-01,Summer,Jul,NH,-0.33
1917-07-01,Summer,Jul,NH,-0.32
1918-07-01,Summer,Jul,NH,-0.34
1919-07-01,Summer,Jul,NH,-0.33
1920-07-01,Summer,Jul,NH,-0.25
1921-07-01,Summer,Jul,NH,-0.02
1922-07-01,Summer,Jul,NH,-0.28
1923-07-01,Summer,Jul,NH,-0.28
1924-07-01,Summer,Jul,NH,-0.21
1925-07-01,Summer,Jul,NH,-0.24
1926-07-01,Summer,Jul,NH,-0.19
1927-07-01,Summer,Jul,NH,-0.07
1928-07-01,Summer,Jul,NH,-0.10
1929-07-01,Summer,Jul,NH,-0.35
1930-07-01,Summer,Jul,NH,-0.02
1931-07-01,Summer,Jul,NH,0.08
1932-07-01,Summer,Jul,NH,-0.14
1933-07-01,Summer,Jul,NH,-0.13
1934-07-01,Summer,Jul,NH,-0.03
1935-07-01,Summer,Jul,NH,-0.04
1936-07-01,Summer,Jul,NH,0.09
1937-07-01,Summer,Jul,NH,0.15
1938-07-01,Summer,Jul,NH,-0.02
1939-07-01,Summer,Jul,NH,0.05
1940-07-01,Summer,Jul,NH,0.16
1941-07-01,Summer,Jul,NH,0.25
